player_id,position,goals,assists,passing_accuracy,key_passes_per_game,interceptions_per_game
8885,M,31,7,21.64,4.7,1.3
9161,M,59,1,55.3,6.16,7.7
9218,M,36,20,83.43,5.66,9.16
9239,F,16,6,22.43,2.78,0.98
9335,F,14,7,89.09,3.76,1.03
9339,M,29,24,23.86,2.5,3.46
9340,D,1,2,45.15,0.16,1.0
9354,M,23,11,19.35,4.63,7.04
9369,D,4,17,39.03,5.31,8.6
9410,M,6,2,92.76,2.08,9.02
9413,F,24,22,89.07,5.66,4.88
9493,M,41,23,56.58,1.41,1.67
9502,M,59,6,75.69,3.35,9.73
9506,F,19,10,61.69,0.83,0.96
9508,M,44,3,98.88,0.7,8.01
9509,M,29,12,41.72,6.06,6.52
9524,M,17,15,72.93,2.83,9.59
9543,F,38,19,41.31,2.43,5.6
9586,M,11,30,33.96,2.95,1.42
9593,D,30,24,39.57,4.61,8.96
9594,D,1,26,77.54,5.1,0.78
9596,F,5,30,21.43,4.24,8.06
9602,M,31,7,68.61,2.52,3.65
9604,F,57,29,37.32,6.49,0.41
9616,F,59,0,4.33,2.76,9.59
9618,M,17,29,96.91,0.84,3.14
9619,D,21,8,93.75,4.42,2.41
9621,D,9,6,93.18,3.19,4.03
9638,D,33,12,59.58,2.31,4.96
9643,M,37,7,12.41,0.6,5.61
9644,D,33,30,68.09,6.85,2.21
9645,M,37,7,85.23,1.02,3.95
9646,M,15,6,43.8,6.7,3.35
9647,D,59,5,33.36,4.12,0.39
9659,D,31,9,77.4,6.06,1.32
9665,M,53,28,52.19,1.77,1.92
9684,M,0,10,94.97,5.8,7.61
9688,M,22,25,40.06,2.77,4.67
9694,D,17,27,21.77,3.6,6.83
9696,D,17,1,86.17,3.07,6.82
9697,D,47,24,96.63,1.03,0.36
9706,D,49,1,7.89,1.54,4.89
9707,M,2,1,39.49,0.36,6.76
9711,F,6,21,36.84,1.18,4.22
9737,D,42,5,9.7,3.11,8.69
9743,D,50,2,98.54,2.37,5.75
9761,M,30,25,23.9,5.4,1.54
9786,M,45,25,80.77,2.86,7.62
9794,M,38,23,88.98,6.51,3.14
9796,M,50,19,77.66,4.43,3.18
9798,F,23,28,29.82,0.91,2.34
9800,F,39,24,94.66,2.81,7.13
9813,D,10,24,43.15,4.78,5.93
9814,F,10,20,45.2,1.94,2.01
9819,D,23,23,88.54,1.45,4.4
9824,F,48,6,19.96,2.28,0.47
9828,D,33,13,8.68,2.62,2.92
9830,M,49,0,94.87,0.58,9.48
9832,D,14,6,2.52,2.84,3.87
9836,F,26,16,60.63,6.48,7.68
9841,D,23,16,65.7,6.42,7.26
9850,D,39,11,11.1,6.65,0.9
9852,M,25,16,68.87,2.43,1.62
9856,M,50,19,62.44,2.73,4.79
9871,D,20,25,85.68,4.5,3.79
9885,M,59,23,41.37,6.61,1.8
9915,D,35,21,35.25,5.45,3.64
9934,M,43,0,77.12,0.88,8.31
9956,F,2,12,5.41,4.08,1.07
9966,M,21,12,91.19,0.27,7.18
9967,M,53,6,91.04,2.0,0.4
9975,M,18,5,97.95,5.05,8.52
9980,F,38,18,11.56,6.97,3.76
9988,D,30,25,41.69,4.46,7.06
10003,D,26,20,53.23,1.86,0.55
10025,M,32,27,55.77,2.48,7.75
10029,M,17,13,32.2,0.72,2.23
10121,D,54,4,54.82,3.77,2.2
10139,M,7,20,96.89,0.9,1.54
10143,F,29,19,44.0,2.34,4.93
10152,D,54,13,61.57,1.88,3.11
10183,D,38,10,71.9,3.27,5.14
10244,D,41,25,66.85,5.54,7.67
10255,M,36,24,27.64,0.51,5.34
10267,D,29,1,58.92,5.48,0.94
10288,M,35,19,52.99,2.19,4.45
10289,F,31,1,10.47,1.78,4.12
10375,M,45,4,16.02,6.86,7.59
10424,M,59,0,87.59,0.75,0.6
10471,M,25,19,89.82,4.05,8.56
10501,M,14,20,24.83,2.3,3.83
10503,D,29,26,86.96,4.47,9.83
10504,M,18,4,2.37,4.7,7.28
10598,M,36,3,30.54,1.35,9.86
10642,D,29,29,55.17,1.77,9.51
10885,F,19,26,7.29,2.48,7.49
11111,D,41,19,18.62,1.71,7.9
11268,M,23,8,97.61,3.44,9.79
11333,F,22,17,26.57,1.56,0.12
11354,M,16,26,28.45,0.68,3.75
11359,F,32,14,83.98,4.97,9.63
11360,D,25,1,95.56,2.92,8.72
11365,D,15,24,63.7,4.33,8.35
11378,M,17,15,6.06,1.64,2.86
11530,D,56,2,14.13,1.35,6.44
11765,D,5,29,5.38,6.05,6.45
12064,M,57,21,11.76,6.82,7.28
12093,D,59,4,59.19,3.28,8.11
12096,D,14,25,35.22,0.94,6.58
12098,D,45,11,33.14,2.76,5.25
12101,D,42,11,27.48,1.6,3.42
12106,M,41,12,73.66,1.69,4.6
12112,D,35,2,66.26,3.51,0.18
12115,F,24,6,66.99,0.33,7.24
12124,M,53,1,96.73,6.6,1.4
12125,D,36,4,7.04,6.43,5.37
12127,D,10,15,3.74,4.75,5.72
12134,D,23,27,91.45,2.53,0.26
12142,M,55,8,19.4,3.32,0.53
12149,M,10,2,81.67,1.34,8.14
12249,M,17,30,3.29,0.07,0.74
12275,D,6,15,94.44,2.66,5.22
12282,D,39,26,10.68,3.5,0.69
12351,M,26,1,85.82,6.78,8.26
12379,D,11,15,11.31,4.12,8.79
12384,M,26,19,48.79,4.26,2.83
12386,D,15,29,70.6,6.83,4.74
12387,D,36,25,5.88,0.81,3.44
12391,D,13,16,92.25,4.27,9.54
12398,F,59,11,72.53,2.7,6.45
12401,F,43,12,71.1,6.23,7.12
12502,M,18,6,48.22,1.75,3.34
12503,D,46,21,81.43,1.6,1.87
12508,M,41,0,78.79,1.94,3.45
12515,M,8,4,4.68,4.81,4.79
12516,F,3,7,66.88,6.5,5.63
12517,D,36,21,49.92,5.23,3.05
12540,M,45,4,63.77,0.68,6.85
12563,F,36,1,14.96,2.75,9.52
12570,D,13,26,36.31,1.23,3.19
12575,D,31,7,89.54,4.48,1.24
12597,D,25,15,76.51,3.56,7.46
12610,D,47,22,35.16,3.73,1.03
12628,F,27,9,53.16,6.4,4.74
12638,M,16,16,57.64,5.47,9.87
12654,F,40,25,45.29,2.89,8.91
12663,D,10,1,48.63,1.12,8.97
12665,M,49,4,27.98,6.53,3.47
12673,M,16,28,94.73,3.45,8.14
12674,D,15,15,65.28,4.69,0.04
12688,M,51,19,45.58,0.99,9.61
12691,D,45,22,41.66,6.18,4.01
12693,F,15,20,27.99,4.35,7.6
12703,M,16,21,17.09,2.85,2.24
12704,D,0,19,15.09,1.74,5.73
12709,D,39,26,68.87,3.12,4.85
12729,F,18,26,8.92,3.86,6.53
12732,M,24,16,13.08,2.05,2.01
12742,D,52,3,81.43,4.85,9.85
12743,M,38,16,95.67,3.59,5.88
12746,F,6,29,54.63,1.12,9.56
12751,D,37,17,64.17,1.52,4.04
12758,D,42,26,90.41,4.99,9.09
12763,F,52,6,85.31,0.24,3.49
12765,D,3,13,83.99,4.73,5.47
12769,M,49,25,12.58,2.72,7.04
12773,D,56,1,46.59,2.16,4.64
12802,M,55,8,75.4,6.23,5.13
12804,M,13,7,19.23,5.16,1.95
12807,F,9,11,36.05,1.43,6.62
12811,D,17,16,45.42,0.31,9.14
12812,M,35,29,55.88,2.22,2.42
12813,D,38,18,7.24,2.2,6.34
12836,D,56,17,40.2,1.95,8.18
12840,F,40,10,35.35,0.74,8.18
12872,D,29,14,70.12,1.51,1.01
12873,F,59,24,11.45,2.4,3.87
12883,M,25,27,94.77,6.29,7.61
12888,F,43,1,66.14,6.01,5.83
12900,F,41,2,70.49,3.07,6.28
12906,D,22,12,78.25,4.37,2.41
12908,F,59,0,60.71,0.41,4.83
12912,M,31,6,70.21,4.83,1.29
12938,F,23,21,76.95,0.91,3.89
12953,D,52,20,39.06,3.75,2.8
12974,M,26,28,25.27,3.83,1.71
12979,D,6,16,23.34,6.62,6.62
12988,M,55,16,67.48,2.87,0.71
13000,D,27,1,1.19,1.95,6.53
13001,M,58,21,26.18,4.52,1.64
13023,F,15,8,7.42,4.62,5.64
13028,D,0,30,3.24,3.18,7.98
13036,D,33,3,79.01,4.35,4.25
13037,M,16,20,26.03,5.74,2.93
13038,D,35,28,83.39,0.84,9.72
13047,M,13,18,6.83,1.32,7.27
13049,M,32,9,82.79,4.34,0.39
13051,D,8,27,85.48,1.81,1.49
13052,D,18,21,7.85,3.53,0.2
13058,D,14,25,89.98,3.26,4.41
13061,D,12,2,35.05,4.31,2.38
13063,D,29,18,0.8,3.72,6.5
13069,D,27,8,20.31,2.61,3.47
13073,M,2,27,68.3,6.29,8.29
13078,D,54,4,17.73,3.28,8.62
13087,F,43,9,66.62,0.21,1.19
13090,D,9,25,59.28,4.68,1.84
13091,M,24,24,50.41,3.72,0.42
13103,F,26,22,15.5,6.77,2.35
13110,D,1,16,41.11,1.07,8.2
13111,D,25,27,62.2,5.21,2.76
13113,M,30,22,41.76,2.32,3.99
13114,F,40,14,20.55,2.41,1.75
13121,D,45,26,77.98,1.51,5.06
13122,M,5,10,92.05,5.57,6.39
13147,D,60,29,8.66,0.19,3.9
13150,F,20,20,68.83,1.53,3.68
13157,M,19,13,74.62,5.44,7.28
13166,D,35,6,17.29,5.01,4.5
13168,M,53,13,67.36,4.46,4.43
13175,F,6,21,75.76,2.16,6.97
13213,D,39,21,61.39,0.75,2.28
13217,D,33,7,54.03,2.95,1.12
13222,D,60,2,35.74,1.24,9.82
13230,D,19,4,91.42,4.49,8.93
13239,F,3,7,98.74,6.46,2.73
13258,M,15,22,85.4,4.43,5.09
13286,F,47,28,0.09,5.25,1.6
13292,F,57,19,2.95,0.72,9.11
13309,M,49,21,16.94,6.08,0.81
13315,D,10,26,75.75,5.82,8.84
13340,F,38,26,35.78,3.26,2.59
13354,D,32,5,15.68,1.44,5.96
13368,M,51,9,72.23,4.34,8.96
13371,M,55,29,82.72,4.4,2.04
13372,F,44,5,81.6,2.99,3.23
13389,M,41,11,41.52,1.8,3.99
13405,M,53,20,51.71,3.98,3.84
13412,F,50,20,81.58,6.69,1.46
13426,D,16,16,43.87,4.04,7.89
13427,M,43,24,18.05,1.23,7.5
13431,F,32,13,5.96,5.5,3.12
13445,F,22,14,50.66,6.52,0.52
13465,M,44,21,74.27,5.35,3.68
13483,D,13,16,15.02,4.49,1.98
13490,M,33,15,14.69,5.73,8.09
13493,M,6,16,12.69,1.36,3.67
13507,D,51,9,9.91,4.18,9.06
13520,D,40,22,46.1,6.11,7.78
13543,F,1,14,27.39,1.04,0.23
13557,D,21,30,33.56,3.48,7.9
13561,M,35,4,88.6,4.44,8.83
13573,D,31,8,34.61,0.47,0.24
13582,M,39,6,0.99,5.7,5.44
13583,D,42,4,96.67,6.79,5.56
13612,D,0,11,92.68,3.35,1.86
13616,D,22,28,38.3,4.52,6.09
13683,M,16,24,37.3,4.08,5.76
13686,F,1,14,49.69,6.22,7.75
13702,F,57,29,31.3,5.14,3.44
13723,M,22,23,89.67,0.98,9.39
13743,D,40,4,55.03,1.01,8.41
13748,F,15,29,48.51,0.02,1.82
13749,M,18,16,95.87,3.16,6.63
13783,F,9,17,74.08,4.55,9.07
13796,M,14,29,7.47,1.85,0.93
13799,F,6,26,59.02,2.32,4.17
13823,D,30,0,62.63,3.72,1.51
13829,D,43,3,62.66,6.37,0.28
13831,F,33,8,84.26,3.03,5.09
13845,M,33,13,57.12,0.67,3.14
13849,F,17,18,99.8,5.13,5.53
13862,M,41,27,14.54,2.92,9.54
13872,D,22,12,97.86,2.06,5.9
13902,M,32,12,90.47,4.92,9.96
13905,D,0,28,46.08,1.93,6.19
13919,D,46,16,44.82,4.57,0.26
13932,D,20,5,38.41,1.12,8.01
13938,M,55,28,84.04,2.48,9.92
13942,F,29,23,78.66,6.05,9.53
13946,F,50,21,20.21,1.02,1.44
13952,F,33,24,41.63,3.18,1.3
13959,F,14,27,83.24,6.78,3.18
13964,D,16,19,93.73,1.42,4.05
13972,D,58,24,7.4,2.71,9.34
13979,F,21,13,90.26,2.05,4.21
13997,D,10,21,72.24,5.17,5.27
14007,M,12,15,84.6,1.11,7.85
14013,F,7,3,97.39,3.87,9.46
14031,F,31,18,85.77,6.24,4.28
14041,M,15,14,52.8,1.21,8.42
14047,F,39,6,69.51,0.14,1.84
14066,F,39,23,14.5,2.99,9.36
14069,F,59,9,95.4,5.55,8.08
14081,M,31,3,10.77,5.32,3.72
14086,D,19,17,98.84,3.72,6.36
14118,M,39,29,60.73,5.12,6.31
14119,M,13,15,25.18,3.02,2.95
14124,D,48,22,80.97,1.48,4.23
14127,F,9,1,6.87,0.39,8.55
14128,D,8,10,17.51,3.7,0.19
14132,D,24,16,13.62,4.65,7.72
14137,D,58,19,99.08,3.7,4.54
14149,F,12,19,93.98,2.02,0.99
14151,D,59,18,46.28,2.27,1.31
14170,F,18,0,24.06,0.64,1.67
14178,M,34,1,15.36,4.11,7.87
14186,F,43,23,73.08,1.36,4.58
14192,D,59,27,9.68,3.5,5.72
14195,D,31,18,48.69,5.95,4.16
14221,F,60,13,51.46,4.5,4.05
14240,F,40,19,43.59,6.76,9.81
14244,M,12,22,7.43,2.17,7.66
14259,D,33,22,55.51,3.52,3.19
14262,D,5,18,81.32,0.93,9.01
14263,M,52,16,11.41,0.5,2.47
14270,D,13,30,21.16,2.57,4.33
14274,D,23,8,22.65,3.09,1.38
14279,M,8,11,80.18,5.78,6.18
14282,D,58,5,24.27,1.44,1.65
14309,F,17,4,8.57,4.66,2.43
14331,F,49,27,49.92,4.22,4.93
14334,D,29,3,70.03,3.53,1.76
14342,D,16,29,36.55,2.06,7.63
14349,F,39,19,12.49,0.56,5.33
14365,D,16,21,0.18,0.79,5.17
14403,M,32,23,89.36,4.85,9.17
14511,M,15,2,71.68,3.89,0.4
14514,D,28,27,97.98,1.41,5.67
14515,D,14,22,58.57,1.35,4.94
14520,D,23,3,83.24,3.52,6.31
14521,D,40,24,97.51,0.81,4.29
14523,D,20,18,82.45,6.42,3.54
14533,M,52,15,28.72,2.59,9.38
14535,D,18,16,5.16,2.81,3.87
14542,M,38,19,9.24,6.23,2.61
14551,F,19,30,74.62,5.19,3.9
14552,F,35,7,57.73,5.38,0.73
14558,F,56,0,42.1,5.31,2.3
14574,M,51,16,34.4,5.76,5.37
14579,D,56,6,5.69,0.09,6.34
14641,F,23,30,95.05,5.64,2.72
14678,F,38,17,78.11,1.54,4.64
14694,M,41,8,65.14,4.86,9.43
14708,D,45,12,22.76,1.16,9.19
14716,D,57,0,80.53,2.72,9.17
14735,F,54,0,62.92,0.15,3.17
14736,D,3,26,96.19,2.51,2.35
14746,M,6,3,66.71,5.3,1.71
14754,F,43,20,73.33,3.16,9.38
14768,D,11,5,74.88,6.06,1.5
14792,M,35,23,2.45,0.69,5.2
14821,D,18,22,49.98,6.48,5.71
14852,M,2,5,47.19,2.83,6.23
14856,M,13,28,89.99,2.18,7.69
14863,M,32,7,87.37,2.31,8.86
14879,F,31,17,53.48,5.75,6.56
14882,M,57,0,90.29,5.97,8.75
14927,F,29,20,28.56,1.58,6.45
14933,F,37,0,61.82,0.16,9.86
14934,M,25,23,84.31,2.22,1.2
14939,M,52,1,21.0,2.08,7.75
14940,D,48,22,65.33,4.42,2.54
14942,D,53,26,25.89,3.55,8.69
14944,M,58,4,39.99,5.14,3.47
14945,F,7,13,32.39,2.74,0.25
14948,F,46,21,8.98,1.81,2.05
14949,M,24,14,28.49,0.72,3.5
14950,F,20,13,3.68,5.76,0.32
14951,M,26,17,43.17,6.52,7.77
14954,M,48,21,74.58,4.82,0.69
14960,D,49,29,40.35,6.87,7.57
14962,M,3,4,14.22,6.7,5.66
14963,M,19,5,38.11,6.46,0.01
14971,M,37,29,37.23,1.83,6.31
14974,D,53,22,26.73,6.01,2.62
14977,D,32,30,25.58,2.57,0.67
15008,F,40,9,44.94,5.88,0.14
15018,D,59,14,48.26,5.67,1.82
15033,F,54,27,91.96,6.35,1.4
15039,M,54,16,70.42,3.53,1.76
15045,M,53,25,3.1,3.94,8.36
15047,D,35,5,22.25,0.25,4.66
15049,D,24,10,98.86,3.54,4.42
15052,M,19,8,9.61,6.24,2.39
15055,M,47,22,98.28,0.84,0.86
15067,M,26,27,49.27,4.3,1.33
15069,D,13,24,53.55,4.91,9.32
15071,M,15,7,92.54,5.51,6.33
15072,F,8,8,55.9,4.58,0.29
15074,F,8,7,46.85,2.1,5.34
15075,M,7,3,79.0,4.87,0.08
15076,F,54,13,61.73,2.49,9.32
15077,D,34,10,46.89,4.0,6.92
15078,M,59,7,22.87,0.2,4.08
15083,M,27,5,10.45,3.76,7.22
15102,F,7,8,13.3,2.79,5.72
15112,M,33,4,20.68,1.49,0.2
15117,M,3,22,46.96,3.45,7.66
15118,M,49,7,26.53,3.63,9.85
15128,M,41,28,79.12,6.79,8.62
15131,M,53,25,19.52,1.82,0.52
15135,M,22,2,42.72,3.29,0.78
15150,F,1,6,35.32,0.36,2.04
15153,F,11,8,57.08,0.54,3.65
15163,F,5,20,20.3,4.02,8.58
15165,D,6,21,43.29,3.89,5.62
15166,D,4,2,96.21,3.2,2.17
15185,M,25,23,11.51,5.12,8.9
15209,M,2,4,38.33,5.43,9.06
15216,D,60,5,81.87,6.07,5.92
15243,F,5,13,95.27,3.9,7.11
15250,F,51,5,91.25,1.82,5.68
15260,D,15,9,16.41,6.27,4.32
15275,F,24,10,77.55,2.34,5.86
15300,D,52,29,50.14,2.74,9.94
15338,M,41,13,3.99,6.75,7.48
15342,F,24,30,42.68,3.38,3.86
15362,D,27,4,64.75,0.31,2.61
15363,D,4,14,27.74,5.09,4.05
15373,M,27,29,69.77,4.4,5.98
15378,F,21,0,12.25,4.33,7.87
15379,F,54,6,65.13,6.65,1.8
15380,F,2,15,64.5,4.46,4.7
15381,F,13,0,72.39,3.39,5.71
15386,F,41,17,86.2,1.54,8.43
15404,F,23,18,35.53,6.06,7.93
15409,D,21,18,50.76,0.5,3.78
15420,D,35,8,18.13,2.03,4.37
15432,F,55,12,98.43,3.25,9.46
15452,D,14,18,69.76,0.09,8.36
15454,D,25,3,96.61,5.67,9.49
15461,F,6,13,74.78,4.92,0.79
15463,M,4,13,23.17,0.04,7.81
15486,F,57,17,68.73,0.25,8.78
15500,D,25,5,97.11,5.17,4.31
15511,F,15,11,89.28,2.51,6.55
15567,D,8,30,96.5,2.25,7.3
15568,F,31,25,33.7,0.48,6.82
15583,F,37,10,36.17,0.39,7.41
15590,D,28,4,20.57,1.82,2.45
15591,M,53,21,48.08,6.19,6.92
15593,F,22,4,84.23,5.44,2.39
15595,M,38,16,96.92,0.76,8.63
15596,D,22,8,81.53,5.52,1.05
15597,M,4,28,54.0,4.13,5.13
15645,F,0,9,71.5,1.97,3.13
15647,M,33,17,43.35,4.82,2.95
15650,M,51,16,12.83,6.96,7.14
15666,M,31,9,47.96,0.61,0.48
15673,M,6,1,15.89,2.82,2.29
15693,M,5,3,59.22,6.24,5.9
15715,M,49,22,44.9,1.02,3.08
15717,D,17,9,23.84,0.66,2.63
15724,M,0,2,52.16,5.99,5.08
15730,M,24,5,55.32,4.21,9.12
15743,M,20,1,79.51,0.17,0.73
15760,M,9,20,79.61,4.25,6.82
15761,D,23,13,87.21,6.58,1.66
15762,D,46,13,82.94,2.03,2.77
15764,M,55,24,88.58,3.36,9.7
15765,F,38,20,14.12,2.94,8.42
15773,D,22,27,32.78,2.46,7.5
15788,F,12,5,39.07,5.89,7.04
15790,F,36,6,26.98,1.39,8.79
15796,D,19,21,3.3,1.22,8.56
15798,D,17,25,34.85,6.23,5.91
15799,M,35,27,12.83,3.8,1.38
15803,M,51,30,55.51,5.81,7.43
15804,D,47,28,83.63,2.08,1.99
15808,M,47,28,87.87,4.81,3.75
15821,F,47,18,18.53,0.88,8.81
15838,D,60,16,65.93,1.98,5.59
15843,F,5,26,86.86,0.12,3.0
15844,D,23,10,22.88,1.01,4.52
15872,D,30,11,42.68,3.49,9.63
15881,F,10,3,3.98,4.85,2.77
15885,F,51,8,0.7,6.84,9.94
15888,M,30,24,97.08,2.87,6.71
15894,F,9,28,89.7,5.02,9.54
15904,D,10,11,76.6,4.24,9.83
15907,F,51,3,96.21,1.8,3.84
15921,F,10,9,30.95,2.24,8.1
15929,F,40,30,76.13,5.91,2.94
15951,D,24,30,49.72,3.08,0.59
15952,M,3,5,58.79,4.34,6.24
15955,M,23,6,77.83,1.82,1.18
15956,D,2,30,73.14,3.11,1.36
15961,M,23,5,16.62,3.66,1.77
15981,F,23,28,20.25,6.18,4.88
15983,M,34,13,66.68,5.25,3.03
16064,D,58,23,24.48,2.09,1.32
16095,D,34,16,89.6,2.0,7.58
16101,M,23,17,90.98,5.64,6.49
16117,F,44,13,47.08,2.1,1.5
16118,D,51,30,17.93,5.67,8.72
16120,M,24,10,43.25,3.11,4.06
16124,D,5,14,89.92,3.15,6.86
16135,F,58,24,77.24,0.12,2.09
16136,D,33,3,25.25,6.58,6.91
16137,M,7,18,39.35,0.76,2.54
16152,F,51,24,73.48,5.13,3.08
16191,M,8,29,88.68,1.81,1.91
16230,D,4,4,16.33,5.05,8.6
16252,M,5,24,65.02,0.23,6.91
16306,M,52,6,75.79,3.34,0.41
16311,F,31,26,93.87,4.8,0.92
16315,D,43,12,1.6,6.76,5.14
16335,M,28,16,78.97,5.93,8.99
16353,D,57,19,62.64,1.5,2.71
16375,M,58,0,94.26,5.88,3.17
16397,M,60,17,88.73,0.32,7.72
16402,F,14,18,42.79,5.51,0.27
16417,D,5,13,70.11,0.03,5.21
16433,F,18,11,24.47,1.94,5.06
16439,D,26,19,17.41,4.56,5.57
16458,D,59,18,66.13,3.41,7.77
16474,M,24,28,2.92,5.87,1.62
16499,F,54,15,55.56,6.57,3.84
16519,M,58,26,23.22,2.77,8.77
16520,D,4,9,2.26,1.51,1.93
16529,F,2,28,71.76,2.42,1.5
16531,M,3,26,89.29,6.92,4.36
16533,D,3,8,37.28,6.56,8.04
16535,M,45,4,91.26,2.26,1.5
16551,D,0,30,87.89,3.67,6.4
16565,M,38,22,69.43,5.76,5.59
16576,D,51,1,23.35,6.75,8.9
16589,F,47,21,69.83,1.96,6.79
16591,M,38,0,29.92,6.43,8.49
16595,D,50,0,0.96,0.58,4.02
16597,D,21,7,50.4,4.9,8.76
16599,D,30,24,33.88,3.43,4.25
16600,M,56,25,70.35,0.04,4.21
16617,M,37,24,6.7,2.51,0.82
16624,F,26,1,22.93,6.56,5.42
16628,D,41,2,33.24,1.78,2.76
16631,D,56,26,88.81,6.36,0.06
16634,D,13,15,95.81,0.5,8.83
16635,D,10,23,40.2,6.12,7.69
16649,F,3,17,20.87,1.82,9.15
16651,M,52,23,24.21,2.36,2.64
16660,D,18,15,99.39,2.04,3.89
16675,F,0,10,78.39,4.59,5.36
16682,M,19,24,74.84,1.15,3.35
16690,M,1,9,66.28,6.52,6.2
16698,D,4,30,42.82,1.02,1.57
16716,M,55,18,26.03,4.94,7.82
16726,D,31,28,69.56,1.87,7.98
16731,D,55,27,80.91,1.29,2.35
16743,D,17,21,80.38,4.53,5.51
16744,D,36,18,47.55,6.22,1.55
16746,M,26,4,63.6,4.47,3.54
16756,M,34,10,48.37,0.72,4.76
16760,D,34,2,81.76,5.37,5.13
16791,M,56,28,49.05,4.66,6.27
16828,D,22,29,50.5,0.2,0.27
16831,D,13,18,12.53,0.36,4.14
16833,F,9,26,74.58,2.06,7.99
16868,D,30,21,35.88,1.09,3.99
16870,D,25,17,12.33,0.11,6.57
16873,D,16,8,16.93,4.11,2.71
16891,D,53,6,17.47,2.74,9.94
16893,F,40,16,67.16,2.0,7.15
16902,F,9,18,7.12,2.49,6.24
16913,M,30,1,8.98,0.87,2.64
16922,M,41,14,94.47,6.64,8.87
16947,D,49,12,40.99,4.55,0.75
16955,M,21,25,72.99,2.73,5.82
16956,F,6,28,50.69,3.46,7.58
16968,D,39,22,12.96,5.85,4.03
16971,D,36,16,82.37,6.07,3.61
16993,F,13,26,96.08,5.78,7.33
17025,D,24,12,60.0,2.0,5.08
17057,M,19,7,87.62,0.56,5.26
17123,F,47,21,57.56,0.07,1.5
17127,D,41,12,91.53,2.85,9.02
17129,M,37,30,31.93,4.38,4.8
17130,M,37,25,42.0,2.37,3.4
17140,M,55,7,79.17,1.61,8.64
17171,D,45,22,79.76,6.42,8.69
17175,M,53,6,83.95,2.52,4.34
17179,D,18,27,40.0,2.08,8.81
17184,D,11,16,88.15,2.63,4.5
17206,M,17,1,0.24,3.87,2.73
17212,D,11,11,50.38,5.93,4.39
17217,D,52,15,68.32,6.86,9.59
17220,D,4,11,88.14,1.01,9.31
17225,M,41,14,72.19,0.79,7.1
17228,M,56,1,46.77,3.27,6.64
17239,D,19,22,87.27,1.41,3.66
17244,F,60,8,61.06,2.94,6.73
17249,F,35,14,4.67,3.69,4.98
17273,D,41,12,7.16,2.15,5.84
17292,F,28,11,71.8,6.42,6.58
17313,D,5,3,32.54,1.42,8.31
17320,M,3,10,7.9,0.05,9.83
17328,M,39,3,69.94,1.91,6.91
17352,M,5,15,69.06,1.39,6.08
17370,F,16,0,29.52,4.89,6.04
17372,D,45,7,32.69,0.65,4.23
17374,D,11,24,93.05,2.33,9.72
17386,M,42,12,18.46,3.67,0.82
17396,M,23,8,12.91,5.07,5.22
17422,D,55,2,22.3,6.54,4.17
17432,D,3,5,42.18,6.15,0.63
17441,M,2,20,48.78,4.9,3.58
17465,M,54,19,37.75,0.31,8.06
17491,D,27,18,41.99,2.23,2.65
17555,D,45,27,68.96,2.09,8.55
17675,D,55,19,95.89,5.21,1.35
17689,F,48,6,74.96,4.83,3.26
17693,M,16,23,70.74,3.94,6.42
17735,D,52,23,95.12,4.5,3.9
17749,D,6,22,0.84,0.92,8.14
17804,D,16,17,78.63,1.38,2.18
17872,F,27,11,53.46,2.24,0.26
17885,D,34,27,99.15,6.71,4.14
17930,D,7,9,90.57,0.03,1.07
17976,D,0,27,65.09,0.06,0.34
18001,M,13,22,3.62,4.11,2.27
18006,M,29,16,4.22,4.72,7.82
18012,D,49,11,64.1,2.37,8.0
18021,D,55,25,52.91,4.09,7.46
18091,M,56,14,99.04,0.92,9.5
18093,D,30,18,79.09,5.55,1.34
18097,D,28,2,81.78,5.91,5.19
18100,D,50,28,67.81,1.61,9.09
18224,D,13,15,44.88,5.89,4.16
18227,D,22,28,42.58,0.02,0.64
18277,F,52,24,60.98,2.63,7.2
18290,D,46,14,80.63,3.29,1.3
18298,M,43,29,60.93,2.25,1.26
18301,D,24,25,94.02,2.07,2.54
18310,D,34,27,80.59,5.28,1.43
18324,M,30,19,91.29,6.78,9.48
18331,M,5,20,65.59,6.33,3.44
18379,M,25,1,4.72,5.87,1.8
18397,F,15,25,82.75,0.63,4.25
18416,F,56,4,11.97,2.7,1.84
18418,D,3,6,89.81,1.26,7.65
18429,F,48,26,33.35,1.48,0.55
18445,D,55,3,6.46,6.2,5.52
18502,D,42,16,64.71,2.23,8.01
18514,F,10,3,79.19,0.25,6.08
18532,D,47,13,74.24,0.76,3.19
18533,D,54,28,34.35,4.39,2.13
18537,M,25,2,26.07,1.01,5.48
18542,D,23,18,55.82,5.67,0.45
18543,F,15,7,11.12,6.08,3.97
18547,D,3,0,1.89,5.34,6.43
18592,M,45,11,7.58,3.69,5.51
18644,F,42,12,11.13,2.34,2.78
18646,D,6,7,34.03,2.75,2.76
18702,D,33,14,79.07,6.11,0.04
18759,D,36,18,20.22,6.0,2.5
18807,D,4,17,29.86,6.54,9.54
18828,F,14,4,14.97,1.92,0.44
18829,F,46,29,8.18,3.13,7.16
18831,D,37,9,13.16,3.53,4.15
18833,D,49,9,8.23,4.74,7.99
18860,F,12,7,14.74,6.75,7.93
18870,M,20,26,19.19,0.25,4.15
18871,D,39,10,48.22,1.98,0.03
