player_id,player_name,club_id,birth_date,nationality,market_value,num_appearances
5399,Kamel Chafni,3911,1982-06-11,Morocco,600000.0,59
5404,Jérémy Mathieu,336,1983-10-29,France,1200000.0,40
5406,Benoît Pedretti,1159,1980-11-12,France,250000.0,8
5418,Jean-Alain Boumsong,265,1979-12-14,France,1500000.0,66
5422,Philippe Mexès,5,1982-03-30,France,500000.0,8
5430,Lionel Mathis,855,1981-10-04,France,250000.0,15
5431,Pantxi Sirieix,415,1980-10-07,France,150000.0,49
5438,Olivier Kapo,2672,1980-09-27,France,150000.0,18
5439,Nicolas Marin,128,1980-08-29,France,400000.0,16
5444,Ronan Le Crom,583,1974-07-13,France,50000.0,0
5451,Alaeddine Yahia,1162,1981-09-26,Tunisia,250000.0,66
5452,Steeve Joseph-Reinette,2696,1983-12-02,France,400000.0,75
5457,Gaël Danic,595,1981-11-19,France,300000.0,14
5461,Florent Malouda,347,1980-06-13,France,75000.0,56
5469,Sébastien Chabbert,162,1978-05-15,France,50000.0,56
5470,Charles Itandje,524,1982-11-02,Cameroon,500000.0,59
5474,Zoumana Camara,583,1979-04-03,France,500000.0,57
5477,Rod Fanni,244,1981-12-06,France,100000.0,18
5486,Seydou Keita,12,1980-01-16,Mali,500000.0,69
5495,John Utaka,2381,1982-01-08,Nigeria,150000.0,32
5501,Mauro Cetto,458,1982-04-14,Argentina,300000.0,57
5507,Mario Yepes,800,1976-01-13,Colombia,100000.0,35
5509,Eric Djemba Djemba,465,1981-05-04,Cameroon,1000000.0,51
5513,Jérémy Toulalan,40,1983-09-10,France,2000000.0,38
5516,Wilfried Dalmat,6418,1982-07-17,Saint-Martin,200000.0,75
5518,Ariza Makukula,653,1981-03-04,Portugal,400000.0,64
5521,Grégory Pujol,3558,1980-01-25,France,250000.0,3
5539,Romain Pitau,969,1977-08-08,France,400000.0,69
5543,Cédric Varrault,2969,1980-01-30,France,250000.0,70
5544,Johan Audel,995,1983-12-12,Martinique,500000.0,70
5562,Hugo Leal,1465,1980-05-21,Portugal,900000.0,59
5566,Romain Rocchi,347,1981-10-02,France,250000.0,60
5574,Bartholomew Ogbeche,403,1984-10-01,Nigeria,175000.0,32
5576,Fabien Audard,1158,1978-03-28,France,250000.0,50
5578,Nicolas Penneteau,1421,1981-02-28,France,100000.0,51
5586,Anthar Yahia,21957,1982-03-21,Algeria,250000.0,64
5588,Michael Essien,265,1982-12-03,Ghana,200000.0,3
5592,Cyril Jeunechamp,969,1975-12-18,France,50000.0,26
5597,Chaouki Ben Saada,1095,1984-07-01,Tunisia,150000.0,26
5614,Cédric Kanté,750,1979-07-06,Mali,250000.0,69
5622,Guillaume Lacour,1095,1980-08-02,France,250000.0,70
5627,Fabrice Ehret,14171,1979-09-28,France,150000.0,39
5635,Matthieu Chalmé,40,1980-10-07,France,300000.0,16
5636,Matthieu Delpierre,200,1981-04-26,France,500000.0,68
5639,José Saez,1162,1982-05-07,France,500000.0,45
5645,Benoît Cheyrou,244,1981-05-03,France,200000.0,40
5648,Jean Makoun,589,1983-05-29,Cameroon,200000.0,22
5652,Marc-Antoine Fortuné,984,1981-07-02,French Guiana,150000.0,51
5658,Petr Cech,11,1982-05-20,Czech Republic,2500000.0,72
5664,Arnaud Le Lan,1158,1978-03-22,France,300000.0,23
5667,Sébastien Puygrenier,1506,1982-01-28,France,200000.0,29
5668,Anthony Réveillère,289,1979-11-10,France,500000.0,21
5672,Étienne Didot,855,1983-07-24,France,250000.0,5
5676,Olivier Sorlin,14171,1979-04-09,France,250000.0,2
5680,Toifilou Maoulida,595,1979-06-08,France,250000.0,13
5686,Laurent Pionnier,969,1982-05-24,France,500000.0,39
5687,Rudy Riou,2727,1980-01-22,France,300000.0,36
5688,Jody Viviani,128,1982-01-25,France,600000.0,42
5698,Cédric Barbosa,14171,1976-03-06,France,250000.0,15
5712,Bertrand Robert,1091,1983-11-16,Réunion,150000.0,10
5755,Emiliano Moretti,416,1981-06-11,Italy,500000.0,62
5768,Rubén Olivera,430,1983-05-04,Uruguay,100000.0,63
5782,Emre Belözoglu,36,1980-09-07,Turkey,500000.0,15
5793,Giovanni Pasquale,410,1982-01-05,Italy,300000.0,42
5794,Obafemi Martins,3368,1984-10-28,Nigeria,100000.0,0
5812,Cristian Brocchi,398,1976-01-30,Italy,200000.0,71
5817,Andrea Pirlo,506,1979-05-19,Italy,1000000.0,50
5818,Massimo Ambrosini,430,1977-05-29,Italy,500000.0,55
5825,Marco Borriello,1390,1982-06-18,Italy,400000.0,73
5853,Alfonso De Lucia,1210,1983-11-12,Italy,250000.0,51
5854,Sébastien Frey,20,1980-03-18,France,450000.0,52
5856,Daniele Bonera,1050,1981-05-31,Italy,200000.0,20
5858,Paolo Cannavaro,6574,1981-06-26,Italy,200000.0,35
5868,Matteo Brighi,749,1981-02-14,Italy,200000.0,74
5870,Massimo Donati,2999,1981-03-26,Italy,150000.0,73
5873,Marco Marchionni,1038,1980-07-22,Italy,25000.0,67
5878,Alberto Gilardino,2921,1982-07-05,Italy,200000.0,65
5879,Adrian Mutu,1147,1979-01-08,Romania,100000.0,70
5880,Morgan De Sanctis,162,1977-03-26,Italy,250000.0,30
5881,Olivier Renard,172,1979-05-24,Belgium,500000.0,43
5889,Thomas Manfredini,6574,1980-05-27,Italy,50000.0,50
5890,Sergio Almirón,1627,1980-11-07,Argentina,100000.0,63
5892,Martin Jörgensen,678,1975-10-06,Denmark,100000.0,51
5893,Giampiero Pinzi,410,1981-03-11,Italy,100000.0,57
5896,David Pizarro,430,1979-09-11,Chile,300000.0,75
5904,Vincenzo Iaquinta,506,1979-11-21,Italy,200000.0,32
5908,Cristiano Lupatelli,430,1978-06-21,Italy,100000.0,57
5917,John Mensah,273,1982-11-29,Ghana,50000.0,33
5922,Simone Perrotta,12,1977-09-17,Italy,300000.0,54
5925,Nicola Legrottaglie,1627,1976-10-20,Italy,300000.0,39
5928,Sergio Pellissier,862,1979-04-12,Italy,200000.0,44
5936,Ivan Pelizzoli,2921,1980-11-18,Italy,25000.0,51
5938,Walter Samuel,46,1978-03-23,Argentina,400000.0,57
5942,Jonathan Zebina,415,1978-07-19,France,250000.0,11
5946,Cesare Bovo,2921,1983-01-14,Italy,100000.0,7
5947,Daniele De Rossi,12,1983-07-24,Italy,1000000.0,11
5948,Damiano Ferronetti,252,1984-11-01,Italy,200000.0,69
5957,Alberto Aquilani,472,1984-07-07,Italy,700000.0,57
5958,Francesco Totti,12,1976-09-27,Italy,1000000.0,52
5962,Antonio Cassano,1038,1982-07-12,Italy,300000.0,63
5966,Marius Stankevicius,42,1981-07-15,Lithuania,25000.0,37
5967,Anthony Seric,4750,1979-01-15,Croatia,200000.0,14
5970,Dario Dainelli,862,1979-06-09,Italy,150000.0,36
5974,Matuzalém,276,1980-06-10,Brazil,25000.0,70
5976,Roberto Guana,862,1981-01-21,Italy,300000.0,11
5980,Luca Toni,276,1977-05-26,Italy,1000000.0,35
5986,Ferdinando Coppola,276,1978-06-10,Italy,50000.0,54
5993,Cristian Zaccardo,4102,1981-12-21,Italy,150000.0,45
6004,Alessandro Frara,8970,1982-11-07,Italy,200000.0,18
6012,Stefano Lucchini,1429,1980-10-02,Italy,75000.0,48
6020,Francesco Tavano,749,1979-03-02,Italy,25000.0,34
6026,Tommaso Rocchi,398,1977-09-19,Italy,50000.0,72
6031,Antonio Di Natale,410,1977-10-13,Italy,1000000.0,34
6033,Francesco Lodi,410,1984-03-23,Italy,25000.0,62
6043,Stefano Mauri,398,1980-01-08,Italy,50000.0,51
6046,Giuseppe Sculli,252,1981-03-23,Italy,100000.0,66
6053,Diomansy Kamara,825,1980-11-08,Senegal,250000.0,43
6058,Luca Castellazzi,416,1975-07-19,Italy,100000.0,51
6065,Martin Jiranek,3691,1979-05-25,Czech Republic,25000.0,39
6073,Ricardo Verón,653,1981-01-22,Argentina,300000.0,4
6075,Erjon Bogdani,1387,1977-04-14,Albania,200000.0,67
6076,David Di Michele,862,1976-01-06,Italy,25000.0,26
6087,Christian Obodo,128,1984-05-11,Nigeria,350000.0,7
6090,Manuele Blasi,2921,1980-08-17,Italy,75000.0,67
6097,Fabrizio Miccoli,458,1979-06-27,Italy,75000.0,42
6106,Georgios Karagounis,931,1977-03-06,Greece,1000000.0,46
6107,Abdoulaye Faye,3008,1978-02-26,Senegal,250000.0,48
6118,Mamadou Niang,114,1979-10-13,Senegal,250000.0,37
6119,Mohamed Sissoko,3368,1985-01-22,Mali,300000.0,46
6131,Tobias Rathgeb,79,1982-05-03,Germany,100000.0,22
6150,Fabricio Coloccini,762,1982-01-22,Argentina,75000.0,42
6157,Gaetano D'Agostino,2921,1982-06-03,Italy,75000.0,9
6160,Mauricio Pinilla,800,1984-02-04,Chile,300000.0,16
6176,Isaac Okoronkwo,1083,1978-05-01,Nigeria,50000.0,17
6233,Luciano,862,1975-12-03,Brazil,200000.0,73
6234,Amauri,416,1980-06-03,Italy,100000.0,57
6237,Stefan Kießling,15,1984-01-25,Germany,1000000.0,25
6251,Dennis Souza,441,1980-01-09,Brazil,75000.0,57
6267,Fabrice Pancrate,995,1980-05-02,France,200000.0,20
6270,Yohann Pelé,244,1982-11-04,France,250000.0,23
6274,Grégory Cerdan,855,1982-07-28,France,500000.0,8
6278,Yoann Poulard,1147,1976-07-01,France,400000.0,34
6287,Marco Caligiuri,23,1984-04-14,Germany,250000.0,19
6288,Mario Gómez,79,1985-07-10,Germany,800000.0,9
6301,Andreas Lasnik,169,1983-11-09,Austria,275000.0,53
6320,Danko Lazovic,1083,1983-05-17,Serbia,500000.0,33
6322,Patrick Helmes,3,1989-05-04,Germany,1000000.0,48
6400,Donny de Groot,403,1979-08-16,Netherlands,125000.0,0
6403,Bas Sibum,1304,1982-12-26,Netherlands,200000.0,68
6404,Dorus de Vries,371,1980-12-29,Netherlands,350000.0,14
6427,Marco Donadel,276,1983-04-21,Italy,200000.0,65
6438,Cristian Ledesma,265,1982-09-24,Italy,175000.0,15
6442,Antonio Rosati,430,1983-06-26,Italy,100000.0,37
6448,Mirko Vucinic,506,1983-10-01,Montenegro,5000000.0,30
6457,Axel Bellinghausen,38,1983-05-17,Germany,100000.0,24
6585,Kalu Uche,3368,1982-11-15,Nigeria,25000.0,72
6590,Andreas Isaksson,10484,1981-10-03,Sweden,350000.0,48
6636,Christian Fuchs,1003,1986-04-07,Austria,400000.0,59
6645,Tranquillo Barnetta,33,1985-05-22,Switzerland,400000.0,23
6666,Mijat Maric,498,1984-04-30,Switzerland,100000.0,53
6710,Per Mertesacker,11,1984-09-29,Germany,1000000.0,49
6717,Giuseppe Colucci,2921,1980-08-24,Italy,150000.0,22
6721,Mario Santana,252,1981-12-23,Argentina,25000.0,39
6722,Stefano Morrone,130,1978-10-26,Italy,100000.0,42
6750,Maurizio Domizzi,410,1980-06-28,Italy,200000.0,13
6764,Romeo Castelen,1426,1983-05-03,Netherlands,250000.0,61
6791,Kai Herdling,533,1984-06-27,Germany,400000.0,70
6792,Luca Antonini,252,1982-08-04,Italy,150000.0,58
6793,Angelo Palombo,1038,1981-09-25,Italy,200000.0,2
6803,Henri Bedimo,244,1984-06-04,Cameroon,400000.0,44
6807,Simone Farelli,12,1983-02-19,Italy,50000.0,64
6824,Charles Takyi,2414,1984-11-12,Ghana,25000.0,56
6832,Luciano Zauri,2921,1978-01-20,Italy,100000.0,14
6838,Henok Goitom,3709,1984-09-22,Eritrea,200000.0,38
6852,Maurizio Lanzaro,142,1982-03-14,Italy,50000.0,10
6853,Mark-Jan Fledderus,1304,1982-12-14,Netherlands,400000.0,19
6855,Georgios Samaras,984,1985-02-21,Greece,100000.0,13
6860,Orhan Ak,2292,1979-09-29,Turkey,100000.0,35
6861,Karel D'Haene,3508,1980-09-05,Belgium,100000.0,47
6866,Cihan Haspolatli,6890,1980-01-04,Turkey,400000.0,8
6871,Gökdeniz Karadeniz,2698,1980-01-11,Turkey,50000.0,28
6873,Sinan Kaloglu,3216,1981-06-10,Turkey,50000.0,48
6893,Gabriel Tamas,984,1983-11-09,Romania,100000.0,23
6910,Hasan Ücüncü,3216,1980-11-16,Turkey,200000.0,18
6911,Gökhan Zan,141,1981-09-07,Turkey,500000.0,34
6912,Erdinc Yavuz,2293,1978-10-04,Turkey,100000.0,31
6915,Mehmet Yilmaz,19771,1979-05-22,Turkey,200000.0,52
6917,Ibrahima Yattara,3216,1980-06-03,Guinea,50000.0,22
6931,Gino Coutinho,1090,1982-08-05,Netherlands,200000.0,12
6934,Tuncay Sanli,20,1982-01-16,Turkey,600000.0,66
6949,Necati Ates,6894,1980-01-03,Turkey,100000.0,8
6968,Sancak Kaplan,10484,1982-05-25,Turkey,400000.0,35
6970,Cédric Fauré,172,1979-02-14,France,50000.0,24
6980,Julien Cardy,855,1981-09-29,France,250000.0,29
6986,Thibault Giresse,855,1981-05-25,France,250000.0,71
6994,Adem Kocak,2381,1983-09-01,Turkey,25000.0,42
7023,Bekir Ozan Has,524,1985-02-18,Turkey,50000.0,38
7025,Selcuk Sahin,1467,1981-01-31,Turkey,100000.0,39
7028,Filip Daems,968,1978-10-31,Belgium,100000.0,69
7041,Servet Cetin,3216,1981-03-17,Turkey,300000.0,34
7043,Semih Sentürk,6890,1983-04-29,Turkey,50000.0,17
7054,Ali Tandogan,589,1977-12-25,Turkey,50000.0,45
7063,Serhat Gülpinar,6890,1979-01-01,Turkey,75000.0,59
7072,Mustafa Keceli,3216,1978-09-15,Turkey,50000.0,1
7079,Volkan Demirel,36,1981-10-27,Turkey,100000.0,44
7087,Bülent Ertugrul,2292,1978-09-17,Turkey,100000.0,56
7088,Hakan Bayraktar,3216,1976-08-09,Turkey,100000.0,14
7090,Oguz Daglaroglu,19771,1979-08-18,Turkey,100000.0,45
7093,Francesco Magnanelli,6574,1984-11-12,Italy,400000.0,60
7096,Daniele Gastaldello,19,1983-06-25,Italy,300000.0,46
7101,Paolo Sammarco,8970,1983-03-17,Italy,75000.0,51
7102,Giorgio Frezzolini,800,1976-01-21,Italy,50000.0,16
7103,Marcos De Paula,862,1983-12-19,Brazil,50000.0,17
7109,Andrea Barzagli,506,1981-05-08,Italy,1000000.0,5
7110,Ilker Avcibay,10484,1978-10-01,Turkey,50000.0,47
7133,Luciano Figueroa,265,1981-05-19,Argentina,100000.0,30
7152,Yalcin Ayhan,868,1982-05-01,Turkey,50000.0,8
7153,Mehmet Nas,2292,1979-11-20,Turkey,100000.0,7
7161,Jonas Hofmann,15,1992-07-14,Germany,13000000.0,5
7194,Murat Erdogan,3216,1976-08-01,Turkey,500000.0,73
7214,Giannis Takidis,6418,1981-04-17,Greece,200000.0,41
7215,Ahmet Sahin,1506,1978-03-22,Turkey,25000.0,69
7237,Sabri Sarioglu,1467,1984-07-26,Turkey,400000.0,61
7252,Aleksandr Ryazantsev,1186,1986-09-05,Russia,50000.0,19
7253,Kaya Tarakci,2293,1981-04-23,Turkey,10000.0,13
7264,Ibrahim Toraman,2381,1981-11-20,Turkey,900000.0,3
7288,Diederik Boer,1269,1980-09-24,Netherlands,250000.0,17
7309,Senol Can,524,1983-04-03,Turkey,25000.0,36
7311,Serdar Kulbilge,524,1980-07-07,Turkey,25000.0,57
7319,Egemen Korkmaz,39722,1982-11-03,Turkey,50000.0,62
7326,Kwame Quansah,1304,1982-11-24,Ghana,850000.0,61
7330,Steven Reid,984,1981-03-10,Ireland,500000.0,10
7337,Alan Tate,2288,1982-09-02,England,500000.0,71
7345,Serkan Balci,3216,1983-08-22,Turkey,50000.0,20
7346,Ugur Boral,114,1982-04-14,Turkey,250000.0,55
7353,Juanma Ortiz,16795,1982-03-01,Spain,50000.0,23
7358,Javier Pinola,4,1983-02-24,Argentina,125000.0,39
7373,Albert Riera,410,1982-04-15,Spain,300000.0,2
7394,Gökhan Ünal,20698,1982-07-23,Turkey,50000.0,4
7397,Özden Öngün,524,1978-09-10,Turkey,100000.0,16
7401,Bekir Irtegün,6890,1984-04-20,Turkey,25000.0,48
7402,Muhammet Özdin,1506,1978-09-10,Turkey,100000.0,3
7423,Ömer Erdogan,20,1977-05-03,Turkey,500000.0,13
7427,Ivica Olic,41,1979-09-14,Croatia,300000.0,2
7444,Bilal Kisa,19771,1983-06-22,Turkey,50000.0,8
7445,Can Arat,589,1984-01-21,Turkey,50000.0,40
7448,Hossam Ghaly,204,1981-12-15,Egypt,250000.0,2
7449,Gaël Clichy,6890,1985-07-26,France,100000.0,21
7451,Mikel Arteta,11,1982-03-26,Spain,2000000.0,36
7468,José Javier Barkero,3368,1979-04-27,Spain,300000.0,40
7476,Xabi Alonso,27,1981-11-25,Spain,3500000.0,59
7480,Joseba Llorente,331,1979-11-24,Spain,800000.0,67
7486,Joan Capdevila,204,1978-02-03,Spain,100000.0,17
7492,Manuel Pablo,897,1976-01-25,Spain,100000.0,63
7499,Lionel Scaloni,800,1978-05-16,Argentina,100000.0,66
7501,Juan Carlos Valerón,472,1975-06-17,Spain,100000.0,72
7512,Borja Fernández,366,1981-01-14,Spain,100000.0,5
7519,Rubén González,331,1982-01-29,Spain,100000.0,61
7520,Esteban Cambiasso,683,1980-08-18,Argentina,500000.0,37
7528,Valdo,6676,1981-04-23,Cape Verde,50000.0,20
7537,José Manuel Pinto,131,1975-11-08,Spain,300000.0,68
7542,Juanfran,3368,1976-07-15,Spain,100000.0,13
7563,Andrés Palop,15,1973-10-22,Spain,100000.0,66
7568,David Navarro,3368,1980-05-25,Spain,100000.0,74
7572,Carlos Marchena,897,1979-07-31,Spain,300000.0,36
7575,David Albelda,1049,1977-09-01,Spain,500000.0,29
7589,Víctor Valdés,641,1982-01-14,Spain,2000000.0,30
7593,Fernando Navarro,897,1982-06-25,Spain,100000.0,18
7594,Carles Puyol,131,1978-04-13,Spain,1000000.0,74
7600,Andrés Iniesta,131,1984-05-11,Spain,800000.0,43
7602,Thiago Motta,583,1982-08-28,Italy,1000000.0,63
7607,Xavi,131,1980-01-25,Spain,2000000.0,27
7611,Javier Saviola,276,1981-12-11,Argentina,500000.0,18
7612,Daniel Aranzubia,13,1979-09-18,Spain,1000000.0,31
7629,Carlos Merino,7185,1980-03-15,Spain,150000.0,29
7631,Carlos Gurpegui,621,1980-08-19,Spain,500000.0,60
7633,Pablo Orbaiz,2698,1979-02-06,Spain,1000000.0,75
7642,Toni Doblas,6195,1980-08-05,Spain,50000.0,39
7663,Joaquín,150,1981-07-21,Spain,1500000.0,33
7668,Alberto Cifuentes,2687,1979-05-29,Spain,100000.0,18
7669,Leo Franco,142,1977-05-20,Argentina,100000.0,14
7682,Ariel Ibagaza,169,1976-10-27,Argentina,200000.0,64
7717,José Antonio Reyes,714,1983-09-01,Spain,300000.0,9
7723,Antonio López,237,1981-09-13,Spain,200000.0,16
7737,Pablo García,128,1977-05-11,Uruguay,250000.0,31
7739,Patxi Puñal,331,1975-09-06,Spain,100000.0,35
7763,José María Movilla,142,1975-02-08,Spain,100000.0,65
7767,Fernando Torres,13,1984-03-20,Spain,2500000.0,16
7776,Josemi,128,1979-11-15,Spain,300000.0,73
7781,Alexis Ruano,1108,1985-08-04,Spain,475000.0,64
7782,Duda,1084,1980-06-27,Portugal,100000.0,71
7784,Ivan Leko,498,1978-02-07,Croatia,150000.0,40
7795,Juanito,6676,1980-02-17,Spain,350000.0,61
7797,Albano Bizzarri,410,1977-11-09,Argentina,200000.0,73
7803,Mario Abrante,150,1982-02-02,Spain,300000.0,62
7818,Óscar González,366,1982-11-12,Spain,800000.0,27
7821,David Aganzo,605,1981-01-10,Spain,200000.0,67
7825,Pepe Reina,1050,1982-08-31,Spain,700000.0,39
7828,Sergio Ballesteros,3368,1975-09-04,Spain,100000.0,32
7841,Carlos Aranda,16795,1980-07-27,Spain,200000.0,30
7844,Jorge López,157,1978-09-19,Spain,500000.0,61
7858,Yossi Benayoun,379,1980-05-05,Israel,250000.0,34
7867,Rodolfo Bodipo,897,1977-10-25,Equatorial Guinea,100000.0,68
7874,Gorka Iraizoz,12321,1981-03-06,Spain,200000.0,61
7881,Alberto Lopo,897,1980-05-05,Spain,100000.0,12
7899,Raúl Tamudo,367,1977-10-19,Spain,100000.0,29
7901,Nano,331,1982-04-20,Spain,50000.0,25
7914,Carlos Kameni,36,1984-02-18,Cameroon,50000.0,13
7922,Sergio García,714,1983-06-09,Spain,1000000.0,22
7923,Roberto Trashorras,367,1981-02-28,Spain,200000.0,30
7930,Rowan Vine,903,1982-09-21,England,150000.0,34
7937,Abdurrahman Dereli,2381,1981-02-15,Turkey,150000.0,40
7945,Miguel Ángel Corona,3302,1981-02-12,Spain,200000.0,41
7949,Kees Kwakman,132,1983-06-10,Netherlands,350000.0,75
7955,Jeroen Verhoeven,200,1980-04-30,Netherlands,50000.0,52
7970,Gill Swerts,132,1982-09-23,Belgium,250000.0,22
7971,Salomon Kalou,44,1985-08-05,Cote d'Ivoire,150000.0,17
7978,Luciano Galletti,653,1980-04-09,Argentina,200000.0,48
7980,David Villa,13,1981-12-03,Spain,1000000.0,17
7983,Cani,897,1981-08-03,Spain,300000.0,37
7985,David Generelo,1531,1982-08-11,Spain,300000.0,66
7989,Fernando Soriano,3302,1979-09-24,Spain,200000.0,27
8006,Luis García,1245,1981-02-06,Spain,200000.0,58
8019,Simão,714,1979-10-31,Portugal,1500000.0,42
8060,Carl Medjani,2381,1985-05-15,Algeria,500000.0,6
8073,Marc Janko,449,1983-06-25,Austria,400000.0,28
8108,Lluis Sastre,5358,1986-03-26,Spain,50000.0,39
8163,Rodri,367,1984-08-17,Spain,250000.0,7
8176,Oier Olazábal,714,1989-09-14,Spain,200000.0,58
8184,Rubén Martínez,331,1984-06-22,Spain,200000.0,67
8187,Juanmi Callejón,2672,1987-02-11,Spain,150000.0,33
8188,Jay Bothroyd,1039,1982-05-07,England,125000.0,14
8198,Cristiano Ronaldo,985,1985-02-05,Portugal,15000000.0,22
8206,Emmanuel Cascione,1429,1983-09-22,Italy,100000.0,35
8207,Gianluca Grava,6195,1977-03-07,Italy,100000.0,21
8245,Lance Davids,204,1985-04-11,South Africa,250000.0,39
8246,Philipp Pentke,3,1985-05-01,Germany,300000.0,71
8284,Selcuk Sahin,2323,1983-03-26,Turkey,300000.0,20
8317,Marcel Schäfer,82,1984-06-07,Germany,500000.0,4
8323,Álvaro Rubio,366,1979-04-18,Spain,100000.0,17
8387,Dragan Paljic,1304,1983-04-08,Germany,300000.0,55
8399,Engin Baytar,126,1983-07-11,Turkey,50000.0,62
8421,Michael Jakobsen,3426,1986-01-02,Denmark,125000.0,60
8480,Sito Riera,6992,1987-01-05,Spain,50000.0,55
8487,Serdar Özkan,589,1987-01-01,Turkey,25000.0,72
8490,Hakan Hacibektasoglu,126,1984-04-23,Turkey,100000.0,35
8491,Olcan Adin,589,1985-09-30,Turkey,100000.0,52
8498,Florent Chaigneau,1158,1984-03-21,France,500000.0,75
8538,Tiago Mendes,13,1981-05-02,Portugal,1000000.0,4
8539,Onur Tuncer,589,1984-02-19,Turkey,150000.0,51
8540,Mathieu Valverde,1041,1983-05-14,France,150000.0,75
8548,Kerim Zengin,1506,1985-04-13,Turkey,250000.0,73
8552,Arouna Koné,2381,1983-11-11,Cote d'Ivoire,150000.0,4
8559,Yakubu Aiyegbeni,3205,1982-11-22,Nigeria,150000.0,65
8640,Andreas Lambertz,38,1984-10-15,Germany,25000.0,50
8669,Milan Obradovic,6414,1977-08-03,Serbia,200000.0,4
8680,Ekrem Eksioglu,6894,1978-01-16,Turkey,300000.0,54
8689,Sezer Öztürk,6890,1985-11-03,Turkey,1000000.0,23
8691,Sedat Agcay,868,1981-09-22,Turkey,75000.0,7
8706,Orkun Usak,3216,1980-11-05,Turkey,150000.0,56
8709,Sedat Bayrak,820,1981-04-10,Turkey,200000.0,19
8730,Manu Lanzarote,6676,1984-01-20,Spain,150000.0,16
8733,Javi Martos,172,1984-01-04,Spain,25000.0,50
8740,Josef Cinar,6894,1984-01-22,Germany,50000.0,25
8746,Carlos Peña,366,1983-07-28,Spain,175000.0,75
8806,Cesc Fàbregas,162,1987-05-04,Spain,1000000.0,9
8840,Benjamin Fuchs,2293,1983-10-20,Austria,25000.0,75
8883,Emmanuel Adebayor,3205,1984-02-26,Togo,250000.0,33
8885,Jaroslav Plasil,40,1982-01-05,Czech Republic,500000.0,51
9091,Gustavo Munúa,430,1978-01-27,Uruguay,100000.0,54
9161,Sammy Clingan,2553,1984-01-13,Northern Ireland,350000.0,52
9218,Matthew Taylor,379,1981-11-27,England,250000.0,24
9239,Sébastien Grax,1095,1984-06-23,France,150000.0,41
9335,Rui Fonte,3329,1990-04-23,Portugal,300000.0,70
9339,Ali Camdali,2293,1984-02-22,Turkey,100000.0,72
9340,Marvin Compper,371,1985-06-14,Germany,200000.0,24
9354,Sejad Salihovic,41,1984-10-08,Bosnia-Herzegovina,50000.0,73
9369,Dele Adeleye,3690,1988-12-25,Nigeria,200000.0,69
9410,Ólafur Ingi Skúlason,1506,1983-04-01,Iceland,100000.0,63
